Checking for script in /app/prestart.sh
Running script /app/prestart.sh
Running inside /app/prestart.sh, you could add migrations to this file, e.g.:
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:35 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
54.145.34.34 - - [14/Jun/2024:17:26:36 +0000] "POST / HTTP/1.1" 200 1941 "-" "python-requests/2.31.0" "-"
